system:index,Abandonmen,Date,GrazingDur,GrazingPre,GrazingTim,LSU,LandUse,Latitude,LitterCove,Longitude,MowingFreq,MowingPres,PLOTID,b1,b1_asm,b1_corr,b1_ent,b2,b2_asm,b2_corr,b2_ent,region,.geo
ns_20210103-20210109_134,0,2021-01-03,0,0,0,0,mulched meadow,49.02622,35,22.47132,1,1,NS23,0.6971165537834167,0.004772727272727256,0.612949044336441,5.345972456450203,0.49538132548332214,0.004772727272727256,0.5746008703461549,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.471320000000002,49.02622]}"
ns_20210103-20210109_135,0,2021-01-03,0,0,0,0,meadow,49.02394,10,22.52244,1,1,NS24,0.660530149936676,0.004772727272727256,0.587632373839208,5.345972456450203,0.11518269032239914,0.004772727272727256,0.5739828526771887,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.52244,49.02394000000001]}"
ns_20210103-20210109_136,0,2021-01-03,92,1,2,32.5,pasture,49.01822,20,22.48075,0,0,NS25,0.519327700138092,0.004772727272727256,0.7512281658507949,5.345972456450203,0.4303078055381775,0.004772727272727256,0.602647998592253,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.480750000000004,49.01822]}"
ns_20210103-20210109_137,0,2021-01-03,0,0,0,0,mulched meadow,49.01839,70,22.46451,1,1,NS27,0.6742151975631714,0.004783057851239652,0.5484523722969534,5.34439712194893,0.31976810097694397,0.004772727272727256,0.48316988657120913,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.46451,49.01839]}"
ns_20210103-20210109_138,0,2021-01-03,0,0,0,0,mulched meadow,49.02451,40,22.49364,1,1,NS28,0.4857645034790039,0.004772727272727256,0.7584455760991055,5.345972456450203,0.18349193036556244,0.004797727272727256,0.7107248576432426,5.342506720547403,NS,"{""type"":""Point"",""coordinates"":[22.493640000000003,49.02451]}"
ns_20210103-20210109_139,0,2021-01-03,0,0,0,0,mulched meadow,49.04625,0,22.52046,1,1,NS29,0.5215489268302917,0.004772727272727256,0.6485838010869267,5.345972456450203,0.4092513620853424,0.004772727272727256,0.7658631580226805,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.520460000000003,49.04625]}"
ns_20210103-20210109_140,0,2021-01-03,154,1,5,67,mulched grazed meadow,49.02258,1,22.47347,0,0,NS3,0.5045629739761353,0.004783057851239652,0.7229298537730833,5.34439712194893,0.3859085142612457,0.004772727272727256,0.7401070473994322,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.47347,49.022580000000005]}"
ns_20210103-20210109_141,0,2021-01-03,0,0,0,0,meadow,49.06992,0,22.48281,1,1,NS31,0.5637805461883545,0.004772727272727256,0.6058182590513284,5.345972456450203,0.16003552079200745,0.004772727272727256,0.5867072194457463,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.48281,49.06992]}"
ns_20210103-20210109_142,0,2021-01-03,0,0,0,0,meadow,49.04508,1,22.51981,1,1,NS32,0.5305069088935852,0.004772727272727256,0.5581145599822249,5.345972456450203,0.35702887177467346,0.004772727272727256,0.7235708322296138,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.51981,49.04508]}"
ns_20210103-20210109_143,1,2021-01-03,0,0,0,0,abandoned,49.02831,90,22.48594,0,0,NS33,0.17301182448863983,0.004797727272727256,0.7543046333389143,5.342506720547403,0.3069109618663788,0.004772727272727256,0.6579109926658699,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.485940000000003,49.02831]}"
ns_20210103-20210109_144,0,2021-01-03,0,0,0,0,meadow,49.0451,70,22.51145,1,1,NS34,0.30020779371261597,0.004772727272727256,0.703513622779111,5.345972456450203,0.32620444893836975,0.004772727272727256,0.6188322714015511,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.51145,49.0451]}"
ns_20210103-20210109_145,0,2021-01-03,154,1,5,67,mulched grazed meadow,49.02425,2,22.47019,0,0,NS35,0.2664160132408142,0.004772727272727256,0.660116259867694,5.345972456450203,0.29601967334747314,0.004772727272727256,0.4953586440654753,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.470190000000002,49.02425000000001]}"
ns_20210103-20210109_146,0,2021-01-03,N/A,1,3,70,mulched grazed meadow,49.0199,1,22.47092,1,1,NS36,0.6560280919075012,0.004772727272727256,0.6807745617079446,5.345972456450203,0.19370223581790924,0.004772727272727256,0.5172562183899473,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.470920000000003,49.0199]}"
ns_20210103-20210109_147,0,2021-01-03,N/A,1,3,70,mulched grazed meadow,49.02094,0,22.46886,1,1,NS38,0.5094749927520752,0.004772727272727256,0.6354688228414314,5.345972456450203,0.47071924805641174,0.004772727272727256,0.44220412785084645,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.46886,49.02094]}"
ns_20210103-20210109_148,0,2021-01-03,N/A,1,3,54,grazed meadow,49.02084,10,22.48053,1,1,NS39,0.34005799889564514,0.004783057851239653,0.6670484786863939,5.34439712194893,0.23894190788269043,0.004772727272727256,0.5292972025786429,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.48053,49.02084]}"
ns_20210103-20210109_149,0,2021-01-03,214,1,5,21,pasture,49.01847,0,22.47644,0,0,NS4,0.3090563714504242,0.004785227272727255,0.44981594697410315,5.344239588498803,0.12487095594406128,0.004772727272727256,0.5929224087114484,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.476440000000004,49.01847000000001]}"
ns_20210103-20210109_150,0,2021-01-03,0,0,0,0,meadow,49.02703,0,22.48028,1,1,NS43,0.4528889060020447,0.004785227272727255,0.6251726839970915,5.344239588498803,0.5132864713668823,0.004793388429752049,0.665710618504359,5.342821787447657,NS,"{""type"":""Point"",""coordinates"":[22.480279999999993,49.02703]}"
ns_20210103-20210109_151,0,2021-01-03,0,0,0,0,meadow,49.030281,5,22.481278,2,1,NS44,0.585037887096405,0.004772727272727256,0.6964854952067411,5.345972456450203,0.16041016578674316,0.004772727272727256,0.7581022696689165,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.481277999999996,49.030281]}"
ns_20210103-20210109_152,0,2021-01-03,0,0,0,0,meadow,49.03871,3,22.48501,1,1,NS45,0.5689140558242798,0.004772727272727256,0.7668330929237213,5.345972456450203,0.370144784450531,0.004772727272727256,0.6729345675987491,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.485009999999996,49.03871]}"
ns_20210103-20210109_153,0,2021-01-03,0,0,0,0,meadow,49.08014,12,22.46014,1,1,NS48,0.2842162847518921,0.004783057851239652,0.6054720950136013,5.34439712194893,0.4155847430229187,0.004772727272727256,0.6495816802770707,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.46014,49.08014]}"
ns_20210103-20210109_154,0,2021-01-03,0,0,0,0,mulched meadow,49.05585,22,22.51249,1,1,NS5,0.46594539284706116,0.004772727272727256,0.7442271028826215,5.345972456450203,0.6698600649833679,0.004772727272727256,0.6931828637505689,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.512489999999996,49.05584999999999]}"
ns_20210103-20210109_155,0,2021-01-03,0,0,0,0,meadow,49.00477,N/A,22.5358,0,0,NS50,0.38503679633140564,0.004772727272727256,0.4823743604005546,5.345972456450203,0.20777985453605652,0.004772727272727256,0.49783231277089335,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.535799999999995,49.00477000000001]}"
ns_20210103-20210109_156,0,2021-01-03,0,0,0,0,mulched meadow,49.0064,95,22.53237,0,0,NS51,0.09353669732809067,0.004803719008264446,0.36134965220384807,5.341246452946384,0.2544510066509247,0.004772727272727256,0.4190859088811836,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.53237,49.0064]}"
ns_20210103-20210109_157,0,2021-01-03,92,1,23,21,pasture,49.016477,30,22.484349,0,0,NS52,0.49058037996292114,0.004772727272727256,0.6369533115552006,5.345972456450203,0.45257842540740967,0.004772727272727256,0.6439221338429696,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.484349,49.016477]}"
ns_20210103-20210109_158,0,2021-01-03,0,0,0,0,meadow,49.008975,40,22.518631,1,1,NS53,0.4994882345199585,0.004772727272727256,0.42549599738693183,5.345972456450203,0.28266602754592896,0.004797727272727256,0.3568868190815835,5.342506720547403,NS,"{""type"":""Point"",""coordinates"":[22.518630999999996,49.00897499999999]}"
ns_20210103-20210109_159,1,2021-01-03,0,0,0,0,abandoned,49.00525,90,22.538786,0,0,NS55,0.43465036153793335,0.004772727272727256,0.4082928253000319,5.345972456450203,0.29563117027282715,0.004783057851239652,0.5501354470934329,5.34439712194893,NS,"{""type"":""Point"",""coordinates"":[22.538786000000005,49.00524999999999]}"
ns_20210103-20210109_160,1,2021-01-03,0,0,0,0,abandoned,49.04925,90,22.52262,1,1,NS56,0.27470746636390686,0.004772727272727256,0.6945423773562687,5.345972456450203,0.5917296409606934,0.004772727272727256,0.6695613632129687,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.522619999999996,49.04925]}"
ns_20210103-20210109_161,1,2021-01-03,0,0,0,0,abandoned,49.03858,75,22.51583,0,0,NS59,0.3374267518520355,0.004772727272727256,0.6010875861113942,5.345972456450203,0.38922157883644104,0.004772727272727256,0.5341715678889228,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.515829999999998,49.03858]}"
ns_20210103-20210109_162,1,2021-01-03,0,0,0,0,abandoned,49.02143,30,22.48114,0,0,NS60,0.4814331531524658,0.004772727272727256,0.6250498389153292,5.345972456450203,0.416195809841156,0.004772727272727256,0.6173387791586837,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.481140000000003,49.02143]}"
ns_20210103-20210109_163,0,2021-01-03,0,0,0,0,mulched meadow,49.03175,6,22.47075,1,1,NS7,0.4535466134548187,0.004772727272727256,0.6252848510037814,5.345972456450203,0.17508621513843536,0.004772727272727256,0.6051399272735639,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.470750000000002,49.03175]}"
ns_20210109-20210115_123,0,2021-01-09,0,0,0,0,mulched meadow,49.04165,10,22.50572,0,0,NS1,0.5751572251319885,0.004772727272727256,0.5435040104373682,5.345972456450203,0.14243003726005554,0.004772727272727256,0.4992890712234819,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.505720000000004,49.041650000000004]}"
ns_20210109-20210115_124,1,2021-01-09,0,0,0,0,abandoned,49.04875,80,22.52186,1,1,NS10,0.5159773826599121,0.004772727272727256,0.6378379431634452,5.345972456450203,0.15912237763404846,0.004772727272727256,0.5261149301455756,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.52186,49.04875]}"
ns_20210109-20210115_125,0,2021-01-09,0,0,0,0,meadow,49.0355,65,22.52742,1,1,NS12,0.16142979264259338,0.004772727272727256,0.641282010556739,5.345972456450203,0.16664370894432068,0.004772727272727256,0.5311786787203983,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.527419999999996,49.0355]}"
ns_20210109-20210115_126,0,2021-01-09,0,0,0,0,meadow,49.0535,70,22.51414,1,1,NS14,0.3898952007293701,0.004783057851239653,0.38020865619384947,5.34439712194893,0.2520284950733185,0.004772727272727256,0.6183148647081699,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.51414,49.05350000000001]}"
ns_20210109-20210115_127,0,2021-01-09,0,0,0,0,meadow,49.03917,3,22.50956,1,1,NS15,0.1597091406583786,0.004772727272727256,0.5338697895081647,5.345972456450203,0.11378517746925354,0.004772727272727256,0.46099511837434165,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.50956,49.03917]}"
ns_20210109-20210115_128,0,2021-01-09,0,0,0,0,meadow,49.03861,5,22.52061,2,1,NS16,0.2248762995004654,0.004772727272727256,0.41390646964259525,5.345972456450203,0.4537942409515381,0.004795557851239652,0.37119837302732867,5.34266425399753,NS,"{""type"":""Point"",""coordinates"":[22.520610000000005,49.038610000000006]}"
ns_20210109-20210115_129,0,2021-01-09,0,0,0,0,meadow,49.03409,50,22.52691,1,1,NS18,0.24992135167121887,0.004772727272727256,0.5331277548675121,5.345972456450203,0.26927027106285095,0.004772727272727256,0.49670131845653903,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.526909999999997,49.03409]}"
ns_20210109-20210115_130,0,2021-01-09,0,0,0,0,meadow,49.03744,80,22.52364,1,1,NS19,0.1784932166337967,0.004793388429752049,0.5635529693169841,5.342821787447658,0.07088059186935425,0.004772727272727256,0.33682061730345103,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.523640000000004,49.03744]}"
ns_20210109-20210115_131,0,2021-01-09,0,0,0,0,meadow,49.03701,50,22.49948,1,1,NS2,0.4855664372444153,0.004772727272727256,0.49877538248175657,5.345972456450203,0.4705490171909332,0.004772727272727256,0.5123654495365728,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.499480000000002,49.03701000000001]}"
ns_20210109-20210115_132,0,2021-01-09,0,0,0,0,meadow,49.03688,25,22.50632,1,1,NS20,0.3293710947036743,0.004797727272727256,0.565081100247939,5.342506720547403,0.32161226868629456,0.004772727272727256,0.5488055782604817,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.50632,49.036880000000004]}"
ns_20210109-20210115_133,0,2021-01-09,0,0,0,0,meadow,49.03503,4,22.50145,1,1,NS21,0.4487931728363037,0.004772727272727256,0.3960325239871577,5.345972456450203,0.1435585767030716,0.004783057851239652,0.42100821784029385,5.34439712194893,NS,"{""type"":""Point"",""coordinates"":[22.501450000000002,49.03503]}"
ns_20210109-20210115_134,0,2021-01-09,0,0,0,0,mulched meadow,49.02622,35,22.47132,1,1,NS23,0.24620842933654785,0.004793388429752049,0.41536039723853535,5.342821787447658,0.5606364607810974,0.004772727272727256,0.2864806588296509,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.471320000000002,49.02622]}"
ns_20210109-20210115_135,0,2021-01-09,0,0,0,0,meadow,49.02394,10,22.52244,1,1,NS24,0.3255113363265991,0.004772727272727256,0.5117277588431541,5.345972456450203,0.059799108654260635,0.004772727272727256,0.3227813245220016,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.52244,49.02394000000001]}"
ns_20210109-20210115_136,0,2021-01-09,92,1,2,32.5,pasture,49.01822,20,22.48075,0,0,NS25,0.12161871790885925,0.004772727272727256,0.7967859159650406,5.345972456450203,0.3891802132129669,0.004783057851239652,0.4763438028819411,5.34439712194893,NS,"{""type"":""Point"",""coordinates"":[22.480750000000004,49.01822]}"
ns_20210109-20210115_137,0,2021-01-09,0,0,0,0,mulched meadow,49.01839,70,22.46451,1,1,NS27,0.16185614466667175,0.004772727272727256,0.5561471374819498,5.345972456450203,0.09295573830604553,0.004772727272727256,0.4088260024075023,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.46451,49.01839]}"
ns_20210109-20210115_138,0,2021-01-09,0,0,0,0,mulched meadow,49.02451,40,22.49364,1,1,NS28,0.17645159363746643,0.004783057851239652,0.5438373835213491,5.34439712194893,0.4073607623577118,0.004808057851239653,0.6052236858967185,5.3409313860461305,NS,"{""type"":""Point"",""coordinates"":[22.493640000000003,49.02451]}"
ns_20210109-20210115_139,0,2021-01-09,0,0,0,0,mulched meadow,49.04625,0,22.52046,1,1,NS29,0.48294833302497864,0.004772727272727256,0.54546256325595,5.345972456450203,0.23593242466449738,0.004785227272727255,0.6510022996860207,5.344239588498803,NS,"{""type"":""Point"",""coordinates"":[22.520460000000003,49.04625]}"
ns_20210109-20210115_140,0,2021-01-09,154,1,5,67,mulched grazed meadow,49.02258,1,22.47347,0,0,NS3,0.371755450963974,0.004772727272727256,0.6544275555209534,5.345972456450203,0.5819960832595825,0.004783057851239652,0.6513472433257947,5.34439712194893,NS,"{""type"":""Point"",""coordinates"":[22.47347,49.022580000000005]}"
ns_20210109-20210115_141,0,2021-01-09,0,0,0,0,meadow,49.06992,0,22.48281,1,1,NS31,0.5926501750946045,0.004772727272727256,0.5695433920323255,5.345972456450203,0.28128039836883545,0.004772727272727256,0.517663984394246,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.48281,49.06992]}"
ns_20210109-20210115_142,0,2021-01-09,0,0,0,0,meadow,49.04508,1,22.51981,1,1,NS32,0.5930832624435425,0.004772727272727256,0.6576619172100631,5.345972456450203,0.5052687525749207,0.004772727272727256,0.7235288177033048,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.51981,49.04508]}"
ns_20210109-20210115_143,1,2021-01-09,0,0,0,0,abandoned,49.02831,90,22.48594,0,0,NS33,0.5415009260177612,0.004772727272727256,0.5972220505051388,5.345972456450203,0.21812370419502258,0.004772727272727256,0.5411678588467121,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.485940000000003,49.02831]}"
ns_20210109-20210115_144,0,2021-01-09,0,0,0,0,meadow,49.0451,70,22.51145,1,1,NS34,0.29368919134140015,0.004772727272727256,0.21260088646873473,5.345972456450203,0.5397186875343323,0.004783057851239652,0.5820576423064704,5.34439712194893,NS,"{""type"":""Point"",""coordinates"":[22.51145,49.0451]}"
ns_20210109-20210115_145,0,2021-01-09,154,1,5,67,mulched grazed meadow,49.02425,2,22.47019,0,0,NS35,0.37220239639282227,0.004772727272727256,0.7363320437691512,5.345972456450203,0.24014154076576233,0.004785227272727255,0.3648102658212618,5.344239588498803,NS,"{""type"":""Point"",""coordinates"":[22.470190000000002,49.02425000000001]}"
ns_20210109-20210115_146,0,2021-01-09,N/A,1,3,70,mulched grazed meadow,49.0199,1,22.47092,1,1,NS36,0.6798689961433411,0.004772727272727256,0.7516201123042057,5.345972456450203,0.28397658467292786,0.004785227272727255,0.6391670985552251,5.344239588498803,NS,"{""type"":""Point"",""coordinates"":[22.470920000000003,49.0199]}"
ns_20210109-20210115_147,0,2021-01-09,N/A,1,3,70,mulched grazed meadow,49.02094,0,22.46886,1,1,NS38,0.6159937977790833,0.004772727272727256,0.5739005154328833,5.345972456450203,0.5298846960067749,0.004797727272727256,0.4716771497460003,5.342506720547403,NS,"{""type"":""Point"",""coordinates"":[22.46886,49.02094]}"
ns_20210109-20210115_148,0,2021-01-09,N/A,1,3,54,grazed meadow,49.02084,10,22.48053,1,1,NS39,0.5887355208396912,0.004772727272727256,0.6768292382357481,5.345972456450203,0.43368133902549744,0.004797727272727256,0.6811910363008382,5.342506720547403,NS,"{""type"":""Point"",""coordinates"":[22.48053,49.02084]}"
ns_20210109-20210115_149,0,2021-01-09,214,1,5,21,pasture,49.01847,0,22.47644,0,0,NS4,0.3576653301715851,0.004772727272727256,0.504861202521234,5.345972456450203,0.28071749210357666,0.004772727272727256,0.5585214908794631,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.476440000000004,49.01847000000001]}"
ns_20210109-20210115_150,0,2021-01-09,0,0,0,0,meadow,49.02703,0,22.48028,1,1,NS43,0.17288333177566528,0.004772727272727256,0.6227015269419439,5.345972456450203,0.19703368842601776,0.004772727272727256,0.28308413307514557,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.480279999999993,49.02703]}"
ns_20210109-20210115_151,0,2021-01-09,0,0,0,0,meadow,49.030281,5,22.481278,2,1,NS44,0.0992937982082367,0.004772727272727256,0.5504484002279817,5.345972456450203,0.5418857336044312,0.004772727272727256,0.7174446712449075,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.481277999999996,49.030281]}"
ns_20210109-20210115_152,0,2021-01-09,0,0,0,0,meadow,49.03871,3,22.48501,1,1,NS45,0.319353312253952,0.004793388429752049,0.6337494647695238,5.342821787447658,0.296357125043869,0.004772727272727256,0.4135040476262454,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.485009999999996,49.03871]}"
ns_20210109-20210115_153,0,2021-01-09,0,0,0,0,meadow,49.08014,12,22.46014,1,1,NS48,0.48872798681259155,0.004793388429752049,0.5381721888098902,5.342821787447658,0.12544703483581543,0.004772727272727256,0.5938254066653019,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.46014,49.08014]}"
ns_20210109-20210115_154,0,2021-01-09,0,0,0,0,mulched meadow,49.05585,22,22.51249,1,1,NS5,0.3909849524497986,0.004772727272727256,0.5500238544799334,5.345972456450203,0.05081724748015404,0.004772727272727256,0.4762658897704898,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.512489999999996,49.05584999999999]}"
ns_20210109-20210115_155,0,2021-01-09,0,0,0,0,meadow,49.00477,N/A,22.5358,0,0,NS50,0.589661180973053,0.004783057851239652,0.5227678142297544,5.34439712194893,0.31493791937828064,0.004772727272727256,0.5044847759193075,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.535799999999995,49.00477000000001]}"
ns_20210109-20210115_156,0,2021-01-09,0,0,0,0,mulched meadow,49.0064,95,22.53237,0,0,NS51,0.29921257495880127,0.004772727272727256,0.4672961861296121,5.345972456450203,0.22172871232032776,0.004772727272727256,0.5537859772224558,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.53237,49.0064]}"
ns_20210109-20210115_157,0,2021-01-09,92,1,23,21,pasture,49.016477,30,22.484349,0,0,NS52,0.44457924365997314,0.004772727272727256,0.6585475978409122,5.345972456450203,0.22664330899715424,0.004772727272727256,0.351954636803263,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.484349,49.016477]}"
ns_20210109-20210115_158,0,2021-01-09,0,0,0,0,meadow,49.008975,40,22.518631,1,1,NS53,0.34883713722229004,0.004772727272727256,0.5350250034233582,5.345972456450203,0.3154008686542511,0.004783057851239653,0.6797118063972297,5.34439712194893,NS,"{""type"":""Point"",""coordinates"":[22.518630999999996,49.00897499999999]}"
ns_20210109-20210115_159,1,2021-01-09,0,0,0,0,abandoned,49.00525,90,22.538786,0,0,NS55,0.6368516087532043,0.004772727272727256,0.7078978280471755,5.345972456450203,0.39451295137405396,0.004772727272727256,0.6308503892858006,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.538786000000005,49.00524999999999]}"
ns_20210109-20210115_160,1,2021-01-09,0,0,0,0,abandoned,49.04925,90,22.52262,1,1,NS56,0.39910775423049927,0.004772727272727256,0.6103982607988043,5.345972456450203,0.2622849643230438,0.004772727272727256,0.47635799997698003,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.522619999999996,49.04925]}"
ns_20210109-20210115_161,1,2021-01-09,0,0,0,0,abandoned,49.03858,75,22.51583,0,0,NS59,0.39042335748672485,0.004783057851239653,0.581694064106357,5.34439712194893,0.25500059127807617,0.004772727272727256,0.36442970602125996,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.515829999999998,49.03858]}"
ns_20210109-20210115_162,1,2021-01-09,0,0,0,0,abandoned,49.02143,30,22.48114,0,0,NS60,0.3927004933357239,0.004772727272727256,0.4979366206014333,5.345972456450203,0.15961353480815887,0.004772727272727256,0.4452367862292935,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.481140000000003,49.02143]}"
ns_20210109-20210115_163,0,2021-01-09,0,0,0,0,mulched meadow,49.03175,6,22.47075,1,1,NS7,0.45401519536972046,0.004772727272727256,0.5447209974954377,5.345972456450203,0.35012778639793396,0.004772727272727256,0.6156120529268599,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.470750000000002,49.03175]}"
ns_20210115-20210121_123,0,2021-01-15,0,0,0,0,mulched meadow,49.04165,10,22.50572,0,0,NS1,0.5482465028762817,0.004772727272727256,0.3711542477011724,5.345972456450203,0.5262153744697571,0.004793388429752049,0.622808631418647,5.342821787447658,NS,"{""type"":""Point"",""coordinates"":[22.505720000000004,49.041650000000004]}"
ns_20210115-20210121_124,1,2021-01-15,0,0,0,0,abandoned,49.04875,80,22.52186,1,1,NS10,0.3820936977863312,0.004810227272727256,0.40048201958497676,5.340773852596003,0.32960110902786255,0.004772727272727256,0.615275023016631,5.345972456450203,NS,"{""type"":""Point"",""coordinates"":[22.52186,49.04875]}"
